DFG Instituts ID,ROR ID,Name deutsch,Name englisch,Strasse,Hausnummer,Postfach,Postleitzahl vor Ort,Ort,Postleitzahl nach Ort,Einrichtungsart,Einrichtungsart englisch,DESTATIS Fächergruppe,DESTATIS Fächergruppe englisch,DESTATIS Lehr- Forschungsbereich,DESTATIS Lehr- Forschungsbereich englisch,DESTATIS Fachgebiet,DESTATIS Fachgebiet englisch,URL der Einrichtung,URL GERiT Nachweis
29568,,Japanisch-Deutsches Zentrum Berlin,"Japanese-German Centre, Berlin",Saargemünder Straße,2,,14195,Berlin,,Landesforschung,State research,Geisteswissenschaften,Humanities,Sonstige/Außereuropäische Sprach- und Kulturwissenschaften,Other/Non-European Linguistics and Cultural Studies,Japanologie,Japanese Studies,www.jdzb.de,http://www.gerit.org/de/institutiondetail/29568
29569,https://ror.org/02zvtbe65,Institut für Zukunftsstudien und Technologiebewertung (IZT),Institute of Future Studies and Technology Assessment (IZT),Schopenhauerstraße,26,,14129,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Ingenieurwissenschaften allgemein,Engineering (General),Interdisziplinäre Studien (Schwerpunkt Ingenieurwesen - ohne Mechatronik),"Interdisciplinary Studies (Engineering Focus, excl. Mechatronics)",www.izt.de,http://www.gerit.org/de/institutiondetail/29569
29570,https://ror.org/01vg8sr12,ATB Institut für angewandte Systemtechnik Bremen GmbH,ATB Institute for Applied Systems Technology Bremen GmbH,Wiener Straße,1,,28359,Bremen,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Ingenieurinformatik/Technische Informatik,Engineering Informatics / Technical Computer Science,www.atb-bremen.de,http://www.gerit.org/de/institutiondetail/29570
29571,https://ror.org/05fj6by70,Hanse-Wissenschaftskolleg,Hanse Institute for Advanced Study,Lehmkuhlenbusch,4,,27753,Delmenhorst,,Landesforschung,State research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences","Rechts-, Wirtschafts- und Sozialwissenschaften allgemein","Law, Economics and Social Sciences (General)",Wirtschafts- und Sozialwissenschaften allgemein,Economics and Social Sciences (General),www.h-w-k.de/,http://www.gerit.org/de/institutiondetail/29571
29573,,Deutsches Polen-Institut Darmstadt e.V.,German-Poland Institute in Darmstadt (e.V.),Mathildenhöhweg,2,,64287,Darmstadt,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,"Slawistik, Baltistik, Finno-Ugristik","Slavonic, Baltic, Finno-Ugrian Studies",Polnisch,Polish,www.deutsches-polen-institut.de,http://www.gerit.org/de/institutiondetail/29573
29575,https://ror.org/035dq5k54,Institut für sozial-ökologische Forschung GmbH (ISOE),Institute for Social-Ecological Research (ISOE),Hamburger Allee,45,,60486,Frankfurt,,Landesforschung,State research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.isoe.de,http://www.gerit.org/de/institutiondetail/29575
29576,,Institut für Steinkonservierung e.V.,Institute of Stone Conservation (e.V.),Große Langgasse,29,,55116,Mainz,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory","Kunst, Kunstwissenschaft allgemein","Art, Art Theory (General)",Restaurierungskunde,Restoration,ifs-mainz.de/,http://www.gerit.org/de/institutiondetail/29576
29577,https://ror.org/05r5a5c61,Institut für Solarenergieforschung GmbH (ISFH),Institute for Solar Energy Research Hamelin (ISFH),Am Ohrberg,1,,31860,Emmerthal,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Energietechnik (ohne Elektrotechnik),Power Engineering (excl. Electrical Engineering),www.isfh.de,http://www.gerit.org/de/institutiondetail/29577
29578,https://ror.org/010vbsn33,Bonn International Centre for Conflict Studies (BICC) gGmbH,Bonn International Centre for Conflict Studies (BICC),Pfarrer-Byns-Straße,1,,53121,Bonn,,Landesforschung,State research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.bicc.de/,http://www.gerit.org/de/institutiondetail/29578
29579,https://ror.org/01sd0e661,AMO GmbH  - Gesellschaft für Angewandte Mikro- und Optoelektronik mbH,AMO - Applied Micro- and Optoelectronics Company,Otto-Blumenthal-Straße,25,,52074,Aachen,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Optoelektronik,Opto-Electronics,www.amo.de,http://www.gerit.org/de/institutiondetail/29579
29583,,Institut für qualifizierende Innovationsforschung und -beratung GmbH (IQIB),Institut für qualifizierende Innovationsforschung und -beratung GmbH (IQIB – Institute of Qualifying Innovation Research and Consulting),Wilhelmstraße,56,,53474,Bad Neuenahr-Ahrweiler,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Philosophie,Philosophy,Wissenschaftsforschung/-lehre,Science Studies / Theory of Science,www.iqib.de/,http://www.gerit.org/de/institutiondetail/29583
29584,https://ror.org/005zvr630,Forschungsinstitut für anorganische Werkstoffe - Glas/Keramik - GmbH (FGK),Research Institute of Inorganic Materials - Glass and Ceramics - (GmbH) (FGK),Heinrich-Meister-Straße,2,,56203,Höhr-Grenzhausen,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Werkstofftechnik,Materials Engineering,www.fgk-keramik.de,http://www.gerit.org/de/institutiondetail/29584
29740,https://ror.org/02s88ax77,Institut für ökologische Wirtschaftsforschung (IÖW),Institute for Environmental Economics Research (IÖW),Potsdamer Straße,105,,10785,Berlin,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Wirtschaftswissenschaften allgemein,Economics and Business (General),www.ioew.de,http://www.gerit.org/de/institutiondetail/29740
29741,https://ror.org/05bvps080,Institut Wohnen und Umwelt GmbH,Institute of Housing and Environment (GmbH),Rheinstraße,65,,64295,Darmstadt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Raumplanung allgemein,Spatial Planning (General),www.iwu.de/aktuell/,http://www.gerit.org/de/institutiondetail/29741
29742,,LEUCOREA - Stiftung des öffentlichen Rechts an der Martin-Luther-Universität Halle-Wittenberg,LEUCOREA Public Foundation at the Martin Luther University of Halle-Wittenberg,Collegienstraße,62,,06886,Lutherstadt Wittenberg,,Landesforschung,State research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),leucorea.de,http://www.gerit.org/de/institutiondetail/29742
29841,https://ror.org/00666kk80,Europäische Konferenz für Molekularbiologie (EMBC),European Molecular Biology Conference (EMBC),Meyerhofstraße,1,,69117,Heidelberg,,Int. wiss. Org.,Int. scient. organ.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Biologie allgemein,Biology (General),embc.embo.org,http://www.gerit.org/de/institutiondetail/29841
29842,https://ror.org/01m693m08,Europäischer Transschall-Windkanal (ETW),European Transsonic Windtunnel (ETW),Ernst-Mach-Straße,,,51147,Köln,,Int. wiss. Org.,Int. scient. organ.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Physik, Astronomie","Physics, Astronomy",Experimentelle Physik,Experimental Physics,www.etw.de,http://www.gerit.org/de/institutiondetail/29842
29870,,Institut für Energie- und Umwelttechnik Köthen e.V. An-Institut an der Hochschule Anhalt (FH),Institute of Energy and Environmental Engineering Köthen (Institut für EUT e.V.) affiliated institute at Anhalt University of Applied Sciences,Bernburger Straße,52-57,,06366,Köthen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Energietechnik (ohne Elektrotechnik),Power Engineering (excl. Electrical Engineering),www.hs-anhalt.de/hochschule-anhalt/einrichtungen/institute/institut-fuer-energie-und-umwelttechnik-koethen-ev.html,http://www.gerit.org/de/institutiondetail/29870
29880,https://ror.org/04j351e79,Hochschule Koblenz,Koblenz University of Applied Sciences,Konrad-Zuse-Straße,1,,56075,Koblenz,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-koblenz.de/home/,http://www.gerit.org/de/institutiondetail/29880
29884,,Robert-Schumann-Forschungsstelle,Robert Schumann Research Centre,Palmenstraße,16,,40217,Düsseldorf,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory","Musik, Musikwissenschaft","Music, Musicology","Musikwissenschaft, -geschichte","Musicology, History of Music",www.schumann-ga.de/index.php,http://www.gerit.org/de/institutiondetail/29884
29899,https://ror.org/03wrq5388,Institut für Grenzgebiete der Psychologie und Psychohygiene e.V. (IGPP),Institute for Frontier Areas of Psychology and Mental Health IGPP,Wilhelmstraße,3a,,79098,Freiburg,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Psychologie,Psychology,Psychologie allgemein,Psychology (General),www.igpp.de/allg/welcome.htm,http://www.gerit.org/de/institutiondetail/29899
29903,https://ror.org/026xpx458,Institut für ZukunftsEnergie- und Stoffstromsysteme (IZES) gGmbH,IZES gGmbH,Altenkesseler Straße,17,,66115,Saarbrücken,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Energietechnik (ohne Elektrotechnik),Power Engineering (excl. Electrical Engineering),www.izes.de/,http://www.gerit.org/de/institutiondetail/29903
29904,https://ror.org/0086b8v72,International Neuroscience Institute (INI),International Neuroscience Institute (INI),Rudolf-Pichlmayr-Straße,4,,30625,Hannover,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Neurologie,Neurology,www.ini-hannover.de/,http://www.gerit.org/de/institutiondetail/29904
29923,https://ror.org/040djv263,Max-Planck-Institut für molekulare Biomedizin,Max Planck Institute for Molecular Biomedicine,Röntgenstraße,20,,48149,Münster,,MPG,Max Planck Society,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Biologie allgemein,Biology (General),www.mpi-muenster.mpg.de,http://www.gerit.org/de/institutiondetail/29923
29927,,MPS - Münchner Projektgruppe für Sozialforschung e.V.,MPS - Munich Institute for Social and Sustainability Research,Heilbrunner Straße,76,,81671,München,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.sozialforschung.org,http://www.gerit.org/de/institutiondetail/29927
29956,https://ror.org/01spy4t79,"Wuppertal Institut für Klima, Umwelt, Energie GmbH","Wuppertal Institute for Climate, Environment and Energy",Döppersberg,19,,42103,Wuppertal,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,wupperinst.org,http://www.gerit.org/de/institutiondetail/29956
30017,,Informationsverbund Dermatologischer Kliniken (IVDK),Information Network of Departments of Dermatology (IVDK),Geiststraße,3,,37073,Göttingen,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Dermato-Venerologie,Dermato-Venerology,ivdk.org/de/,http://www.gerit.org/de/institutiondetail/30017
30055,,Berlin School of Public Health an der Charité (BSPH),Berlin School of Public Health at the Charité  (BSPH),Seestraße,73,,13347,Berlin,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Gesundheitswissenschaften allgemein,Health Sciences (General),Gesundheitswissenschaft/-management,Health Science/Management,bsph.charite.de/,http://www.gerit.org/de/institutiondetail/30055
30290,https://ror.org/01hpg6340,Grönemeyer Institut für MikroTherapie GbR,Grönemeyer-Institute of Microtherapy,Universitätsstraße,142,,44799,Bochum,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Klinisch-Praktische Humanmedizin allgemein,Clinical-Practical Medicine (General),www.gimt.de/,http://www.gerit.org/de/institutiondetail/30290
30370,https://ror.org/00we5be91,Deutsches Zentrum für Altersfragen (DZA),German Centre of Gerontology (DZA),Manfred-von-Richthofen-Straße,2,,12101,Berlin,,Bundesforschung,Federal research,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Geriatrie/Gerontologie,Geriatrics / Gerontology,www.dza.de,http://www.gerit.org/de/institutiondetail/30370
30392,https://ror.org/05ch34p88,Neurologisches Rehabilitationszentrum Leipzig (NRZ),Neurological Rehabilitation Centre Leipzig (NRZ),Muldentalweg,1,,04828,Bennewitz,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Neurologie,Neurology,www.michelskliniken.de/kliniken/neurologisches-rehabilitationszentrum-leipzig/ihre-klinik/,http://www.gerit.org/de/institutiondetail/30392
30441,https://ror.org/058rtc669,Institut für Diagnostik und Konservierung an Denkmalen in Sachsen und Sachsen-Anhalt e.V.,Institute for diagnosis and conservation on monuments in Saxony and Saxony-Anhalt,Schloßplatz,1,,01067,Dresden,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Architektur,Architecture,Denkmalpflege (Architekt.),Monument Conservation (Architecture),www.idk-denkmal.de/,http://www.gerit.org/de/institutiondetail/30441
30464,https://ror.org/00jjh0n63,Forschungsinstitut für Philosophie,Philosophy Research Institute,Gerberstraße,26,,30169,Hannover,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Philosophie,Philosophy,Philosophie allgemein,Philosophy (General),www.fiph.de/,http://www.gerit.org/de/institutiondetail/30464
30527,https://ror.org/016tmz810,INNOVENT Technologieentwicklung Jena e.V.,INNOVENT Technology Development Jena (INNOVENT e.V.),Prüssingstraße,27B,,07745,Jena,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Werkstofftechnik,Materials Engineering,www.innovent-jena.de/,http://www.gerit.org/de/institutiondetail/30527
30554,https://ror.org/03j85fc72,Fraunhofer-Institut für Molekularbiologie und Angewandte Oekologie (IME),Fraunhofer Institute for Molecular Biology and Applied Ecology (IME),Forckenbeckstraße,6,,52074,Aachen,,FhG,Fraunhofer,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Mikrobiologie,Microbiology,www.ime.fraunhofer.de/,http://www.gerit.org/de/institutiondetail/30554
30783,https://ror.org/01q6zce06,Bundesamt für Kartographie und Geodäsie (BKG),Federal Agency for Cartography and Geodesy,Richard-Strauss-Allee,11,,60598,Frankfurt,,Bundesforschung,Federal research,Ingenieurwissenschaften,Engineering,Vermessungswesen,Surveying,Kartographie,Cartography,www.bkg.bund.de,http://www.gerit.org/de/institutiondetail/30783
30793,,Institut für Sicherheits- und Präventionsforschung (ISIP),Institute of Security and Prevention Research (ISIP),Bogenallee,11,,20144,Hamburg,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences","Rechts-, Wirtschafts- und Sozialwissenschaften allgemein","Law, Economics and Social Sciences (General)","Interdisziplinäre Studien (Schwerpunkt Rechts-, Wirtschafts- und Sozialwissenschaften)","Interdisciplinary Studies (Law, Economics and Social Sciences)",www.isip.uni-hamburg.de,http://www.gerit.org/de/institutiondetail/30793
30800,https://ror.org/058ddgs73,Zentrum für Kunst und Medien (ZKM),Center for Art and Media ZKM,Lorenzstraße,19,,76135,Karlsruhe,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory","Darstellende Kunst, Film und Fernsehen, Theaterwissenschaft","Performing Arts, Film and Television, Theatre Studies","Darstellende Kunst, Film und Fernsehen, Theaterwissenschaft allgemein","Performing Arts, Film and Television, Theatre Studies (General)",www.zkm.de,http://www.gerit.org/de/institutiondetail/30800
30808,https://ror.org/043bqfp86,Centre Marc Bloch - Deutsch-Französisches Forschungszentrum für Sozialwissenschaften e.V.,Centre Marc Bloch - Franco-German Research Centre for the Social Sciences,Friedrichstraße,191,,10117,Berlin,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Sozialwissenschaften,Social Science,Sozialwissenschaften allgemein,Social Science (General),www.cmb.hu-berlin.de,http://www.gerit.org/de/institutiondetail/30808
30819,https://ror.org/0163xqp73,Leibniz-Institut für umweltmedizinische Forschung (IUF),Leibniz Research Institute for Environmental Medicine (IUF),,,Postfach 103045,40021,Düsseldorf,,WGL,Leibniz Association,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Humanmedizin allgemein,Human Medicine (General),Humanmedizin allgemein,Human Medicine (General),www.iuf-duesseldorf.de/,http://www.gerit.org/de/institutiondetail/30819
811132,,Institut Fluid- und Pumpentechnik e.V.,Institute Fluid and Pumping Technology e.V.,Geusaer Straße,,,06217,Merseburg,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Maschinenbau allgemein,Mechanical Engineering (General),www.fh-merseburg.de/~wwwfpt/,http://www.gerit.org/de/institutiondetail/811132
812182,https://ror.org/03n6dw312,Süddeutsches Kunststoff-Zentrum,South German Plastics Centre (SKZ),Friedrich-Bergius-Ring,22,,97076,Würzburg,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Kunststofftechnik,Plastics Engineering,www.skz.de/de/index.html,http://www.gerit.org/de/institutiondetail/812182
812208,https://ror.org/039ft6244,ArcelorMittal Eisenhüttenstadt Forschungs- und Qualitätszentrum GmbH,ArcelorMittal Eisenhüttenstadt Research and Quality Centre GmbH,Straße 20,Nr. 6,,15890,Eisenhüttenstadt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering","Steuerungs-, Mess- und Regelungstechnik (elektrisch)",Instrumentation and Control Engineering (Electrical),www.arcelormittal-ehst-fqz.com,http://www.gerit.org/de/institutiondetail/812208
970755,,Gesellschaft zur Förderung der Krebstherapie e.V.,Society for the Promotion of Cancer Therapy e.V.,Am Eichhof,30,,75223,Niefern-Öschelbronn,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Klinische Krebsforschung und molekulare Tumorforschung,Clinical Cancer Research and Molecular Tumour Research,www.carus-institut.de/index.php?ID=59,http://www.gerit.org/de/institutiondetail/970755
970759,https://ror.org/05sqrfr79,Zentralinstitut für Kunstgeschichte (ZI),Zentralinstitut für Kunstgeschichte (ZI),Katharina-von-Bora-Straße,10,,80333,München,,Landesforschung,State research,"Kunst, Kunstwissenschaft","Art, Art Theory","Kunst, Kunstwissenschaft allgemein","Art, Art Theory (General)",Kunstgeschichte,Art History,www.zikg.eu,http://www.gerit.org/de/institutiondetail/970759
970762,https://ror.org/035wevv89,Bayerische Landesanstalt für Weinbau und Gartenbau (LWG),Bavarian State Institute of Viticulture and Horticulture (LWG),An der Steige,15,,97209,Veitshöchheim,,Landesforschung,State research,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine","Agrarwissenschaften, Lebensmittel- und Getränketechnologie","Agriculture, Food and Beverage Technology",Weinbau- und Kellerwirtschaft,Enology and Cellar Management,www.lwg.bayern.de/,http://www.gerit.org/de/institutiondetail/970762
970764,,Institut für Marken- und Kommunikationsforschung e.V. an der Justus-Liebig-Universität Gießen,Institute of Brand Name and Communication Research (e.V.) at the Justus Liebig University of Giessen,Licher Straße,66,,35394,Gießen,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geisteswissenschaften allgemein,Humanities (General),Geisteswissenschaften allgemein,Humanities (General),www.imk-giessen.de/wps/wse/home/imk/,http://www.gerit.org/de/institutiondetail/970764
970772,https://ror.org/01yhahq71,WHU - Otto Beisheim School of Management,WHU - Otto Beisheim School of Management,Burgplatz,2,,56179,Vallendar,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.whu.edu/,http://www.gerit.org/de/institutiondetail/970772
970776,https://ror.org/00ecchs44,Institut für Nanophotonik Göttingen e.V. (IFNANO),Institut für Nanophotonik Göttingen e.V. (IFNANO),Hans-Adolf-Krebs-Weg,1,,37077,Göttingen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Optoelektronik,Opto-Electronics,www.ifnano.de/,http://www.gerit.org/de/institutiondetail/970776
970777,https://ror.org/01gkym270,Laser Zentrum Hannover e.V. (LZH),Laser Zentrum Hannover e.V. (LZH),Hollerithallee,8,,30419,Hannover,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Optoelektronik,Opto-Electronics,www.lzh.de/de,http://www.gerit.org/de/institutiondetail/970777
970780,https://ror.org/04c7t5k94,Institut für Mittelstandsforschung Bonn,Institute for Research on Small and Medium-Sized Enterprises (IfM) Bonn,Maximilianstraße,20,,53111,Bonn,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Wirtschaftswissenschaften allgemein,Economics and Business (General),www.ifm-bonn.org,http://www.gerit.org/de/institutiondetail/970780
970781,,Institut für Zeitungsforschung der Stadt Dortmund,Institute of Newspaper Research of the City of Dortmund,Max-von-der-Grün-Platz,1-3,,44137,Dortmund,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,"Bibliothekswissenschaft, Dokumentation","Library Science, Documentation","Bibliothekswissenschaft, Dokumentation allgemein","Library Science, Documentation (General)",www.zeitungsforschung.dortmund.de/,http://www.gerit.org/de/institutiondetail/970781
970782,https://ror.org/057v40812,Deutsches Krankenhausinstitut e.V.,German Hospital Institute (DKI e.V.),Hansaallee,201,,40549,Düsseldorf,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Gesundheitswissenschaften allgemein,Health Sciences (General),Gesundheitswissenschaft/-management,Health Science/Management,www.dki.de,http://www.gerit.org/de/institutiondetail/970782
970784,https://ror.org/0259fwx54,ZB MED - Informationszentrum Lebenswissenschaften,ZB MED - Information Centre for Life Sciences,Gleueler Straße,60,,50931,Köln,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Humanmedizin allgemein,Human Medicine (General),Humanmedizin allgemein,Human Medicine (General),www.zbmed.de,http://www.gerit.org/de/institutiondetail/970784
970790,https://ror.org/04m2anh63,Hochschule Bonn-Rhein-Sieg,University of Applied Sciences Bonn-Rhein-Sieg,Grantham-Allee,20,,53757,Sankt Augustin,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.h-brs.de,http://www.gerit.org/de/institutiondetail/970790
970795,,Corvey-Institut für Buch- und Bibliotheksgeschichte GmbH,Corvey Institute for the History of Books and Libraries (GmbH),Schloß Corvey,,,37671,Höxter,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,"Bibliothekswissenschaft, Dokumentation","Library Science, Documentation",Bibliothekswissenschaft/-wesen (nicht für Verwaltungs-FH),Library Science and Administration,www.uni-paderborn.de/fakultaeten/kw/institute-einrichtungen/institut-fuer-germanistik-und-vergleichende-literaturwissenschaft/germanistik/projekte/corvey-institut/,http://www.gerit.org/de/institutiondetail/970795
970800,,Arbeitsgruppe Umweltstatistik (ARGUS) e. V. an der Technischen Universität Berlin,Study Group for Environmental Statistics  -  ARGUS e.V. at the Berlin University of Technology,Karl-Heinrich-Ulrichs-Straße,20a,,10785,Berlin,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Wirtschaftswissenschaften,Economics and Business,Umweltwirtschaft/Umweltökonomie,Environmental Economics,argus-ev.eu/,http://www.gerit.org/de/institutiondetail/970800
970810,,Institut für Prävention und Arbeitsmedizin der Deutschen Gesetzlichen Unfallversicherung (IPA),The Institute for Prevention and Occupational Medicine of the German Social Accident  Insurance (IPA),Bürkle-de-la-Camp-Platz,1,,44789,Bochum,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Arbeitsmedizin (klin.-theor.),Industrial/Occupational Medicine (Clinical-Theoretical),www.ipa.ruhr-uni-bochum.de/index.php,http://www.gerit.org/de/institutiondetail/970810
971495,,Institut für Kriminologie an der Justus-Liebig-Universität Gießen e.V.,Institute of Criminology at the Justus Liebig University of Giessen (e.V.),Licher Straße,64,,35394,Gießen,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Kriminologie,Criminology,www.recht.uni-giessen.de/wps/fb01/home/Kriminologie,http://www.gerit.org/de/institutiondetail/971495
971511,,Dokumentationszentrum für Europäisches Anwalts- und Notarrecht,Documentation Centre for European Notary Law,Weyertal,115,,50931,Köln,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Europarecht,European Community Law,www.legalprofession.uni-koeln.de/,http://www.gerit.org/de/institutiondetail/971511
971550,,Institut zur wissenschaftlichen Evaluation naturheilkundlicher Verfahren),Institute for the Scientific Evaluation of Homeopathic Methods,Joseph-Stelzmann-Straße,9,,50931,Köln,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Klin.-Theoretische Humanmedizin allgemein,Clinical Theoretical Medicine (General),iwenv.de/,http://www.gerit.org/de/institutiondetail/971550
